3424,Mobiliario,Mobiliario,ANAQUEL DE METAL COLOR AZULCON 6 CHAROLASCLAV.INT.294100,anaquel metal azulcon charolasclav int,bien,mueble,a n a q u e l,m e t a l,a z u l c o n
3425,Equipo,Equipo,MULTIMETRO DIGITAL MOD. MUL-010,multimetro digital mul,electronico,NO CLASIFICADO,m u l t i m e t r o,d i g i t a l,m u l
3426,Equipo,Equipo,1 TELEVISION COLOR NEGRA DE 21 PULGADAS,television negra pulgadas,electronico,dispositivos,t e l e v i s i o n,n e g r a,p u l g a d a s
3427,Equipo,Equipo,DIAMETRO 1CM CON ANERAL DE PLASTICOCLAVE INTERNA 167100,diametro aneral plasticoclave interna,NO CLASIFICADO,NO CLASIFICADO,d i a m e t r o,a n e r a l,p l a s t i c o c l a v e
3428,Equipo,Equipo,"MOUSE, MOD. N3TOPRICAL",mouse toprical,electronico,telecomunicaciones,m o u s e,t o p r i c a l,
3429,Mobiliario,Mobiliario,BANCO PARA LABORATOTIO DE MADERA CON BASE METALICA CLAVE INTERNA 694100-20,banco laboratotio madera base metalica clave interna,bien,mueble,b a n c o,l a b o r a t o t i o,m a d e r a
3430,Mobiliario,Mobiliario,MESA DE AGLOMERADO MADERA Y METAL,mesa aglomerado madera metal,bien,mueble,m e s a,a g l o m e r a d o,m a d e r a
3431,Equipo,Equipo,PARA ANALISIS CUANTITATIVOS 255100,analisis cuantitativos,NO CLASIFICADO,NO CLASIFICADO,a n a l i s i s,c u a n t i t a t i v o s,
3432,Equipo,Equipo,VENTILADOR DE TECHO INDUSTRAL  DE 3 ASPAS CLAVE INTERNA 437100-110,ventilador techo industral aspas clave interna,bien,NO CLASIFICADO,v e n t i l a d o r,t e c h o,i n d u s t r a l
3433,Equipo,Equipo,MEMORIA RAM 512 MB,memoria ram mb,electronico,telecomunicaciones,m e m o r i a,r a m,m b
3434,Mobiliario,Mobiliario,SILLA TAPIZADA COLOR NEGRO.,silla tapizada negro,bien,mueble,s i l l a,t a p i z a d a,n e g r o
3435,Equipo,Equipo,"MONITORES A COLOR DE 17"" PULGADAS LCD PANTALLA PLANA",monitores pulgadas lcd pantalla plana,electronico,telecomunicaciones,m o n i t o r e s,p u l g a d a s,l c d
3436,Mobiliario,Mobiliario,MESA PARA AULA COLOR NEGRA,mesa aula negra,bien,mueble,m e s a,a u l a,n e g r a
3437,Mobiliario,Mobiliario,PENINSULA LINEA ECLIPSE 1.50M,peninsula linea eclipse,NO CLASIFICADO,NO CLASIFICADO,p e n i n s u l a,l i n e a,e c l i p s e
3438,Mobiliario,Mobiliario,PORTATECLADO DE MADERA,portateclado madera,bien,telecomunicaciones,p o r t a t e c l a d o,m a d e r a,
3439,Equipo,Equipo,"MONIOT COLOR 15""",moniot,NO CLASIFICADO,NO CLASIFICADO,m o n i o t,,
3440,Equipo,Equipo,TENAZA SENCILLA PARA BURETA,tenaza sencilla bureta,NO CLASIFICADO,NO CLASIFICADO,t e n a z a,s e n c i l l a,b u r e t a
3441,Equipo,Equipo,"COMPUTADORA PORTATIL SONY VAIO VGN, 512 MB., PANTALLA DE 10.6"" WIN XP, DVD/RW",computadora portatil sony vaio vgn mb pantalla win xp dvd rw,bien,telecomunicaciones,c o m p u t a d o r a,p o r t a t i l,s o n y
3442,Mobiliario,Mobiliario,SILLA SECRETARIAL CON RUEDAS COLOR AZUL (NO FUNCIONA).,silla secretarial ruedas azul funciona,bien,mueble,s i l l a,s e c r e t a r i a l,r u e d a s
3443,Mobiliario,Mobiliario,MAMAPARAS DIVISIONAL FORRO EN PLIANA Y MARCO DE METAL,mamaparas divisional forro pliana marco metal,bien,arte,m a m a p a r a s,d i v i s i o n a l,f o r r o
3444,Equipo,Equipo,MINI GIM PARA GIMNACIO MULTIFUNCIONAL.,mini gim gimnacio multifuncional,NO CLASIFICADO,NO CLASIFICADO,m i n i,g i m,g i m n a c i o
3445,Mobiliario,Mobiliario,SILLA FORRO DE VINIL,silla forro vinil,bien,mueble,s i l l a,f o r r o,v i n i l
3446,Equipo,Equipo,JUEGO DE BOCINAS CON CAJON DE MADERA GRANDES COLOR NEGRO.,juego bocinas cajon madera grandes negro,bien,NO CLASIFICADO,j u e g o,b o c i n a s,c a j o n
3447,Equipo,Equipo,REPRODUCTOR DE DVD CON KARAOKE,reproductor dvd karaoke,electronico,NO CLASIFICADO,r e p r o d u c t o r,d v d,k a r a o k e
3448,Mobiliario,Mobiliario,PANTALLA DE PROYECTOR.,pantalla proyector,electronico,telecomunicaciones,p a n t a l l a,p r o y e c t o r,
3449,Mobiliario,Mobiliario,PINTARRON FIJO.,pintarron fijo,bien,mueble,p i n t a r r o n,f i j o,
3450,Equipo,Equipo,CAJA NEGRA PARA EQUIPO DE SONIDO (NO SIRVE).,caja negra equipo sonido sirve,electronico,mueble,c a j a,n e g r a,e q u i p o
3451,Mobiliario,Mobiliario,SILLA DE POLIPROPILENO CON CODERAS COLOR NEGRA.,silla polipropileno coderas negra,bien,mueble,s i l l a,p o l i p r o p i l e n o,c o d e r a s
3452,Equipo,Equipo,COMPUTADORA IBM NETVISTA PROCESADOR INTEL,computadora ibm netvista procesador intel,electronico,telecomunicaciones,c o m p u t a d o r a,i b m,n e t v i s t a
3453,Equipo,Equipo,IMPRESORA DE INYECCION DE TINTA COLOR Y B/N,impresora inyeccion tinta,electronico,telecomunicaciones,i m p r e s o r a,i n y e c c i o n,t i n t a
3454,Mobiliario,Mobiliario,SILLA NEGRA DE METAL Y VINIL,silla negra metal vinil,bien,mueble,s i l l a,n e g r a,m e t a l
3455,Mobiliario,Mobiliario,REFRIGERADOR DE 5 PIES MARCA ACROS MOD. BRH2808999,refrigerador pies acros brh,bien,cocina,r e f r i g e r a d o r,p i e s,a c r o s
3456,Equipo,Equipo,ESPECTROFOTOMETRO.,espectrofotometro,NO CLASIFICADO,NO CLASIFICADO,e s p e c t r o f o t o m e t r o,,
3457,Equipo,Equipo,"CPU PENTIUM 4 A 2.0 GHZ, 512 CACHE, 256MB, MEMORIA RAM, DISCO DURO 40 GB, CD ROM, 48X,",cpu pentium ghz cache mb memoria ram disco duro gb cd rom,electronico,telecomunicaciones,c p u,p e n t i u m,g h z
3458,Mobiliario,Mobiliario,PIZARRON DE CORCHO PARA AVISOS DE 120 X 60 CM.,pizarron corcho avisos,accesorios,mueble,p i z a r r o n,c o r c h o,a v i s o s
3459,Equipo,Equipo,FLOPOOY DRIVE WITH COLOR KIT,flopooy drive kit,electronico,telecomunicaciones,f l o p o o y,d r i v e,k i t
3460,Equipo,Equipo,DECK DE DOBLE CASSETE MARCA TEAC REPRODUCTOR Y GRABADOR DE AUDIO,deck doble cassete teac reproductor grabador audio,electronico,NO CLASIFICADO,d e c k,d o b l e,c a s s e t e
3461,Equipo,Equipo,SCANER PARA COMPUTADORA DE CAMA PLANA.,scaner computadora cama plana,electronico,mueble,s c a n e r,c o m p u t a d o r a,c a m a
3462,Mobiliario,Mobiliario,ARCHIVERO DE METAL DE KARDEX DE 20 CHAROLAS,archivero metal kardex charolas,bien,mueble,a r c h i v e r o,m e t a l,k a r d e x
3463,Equipo,Equipo,TRIPIE PARA CAMARA FOTOGRAFICA.,tripie camara fotografica,electronico,mueble,t r i p i e,c a m a r a,f o t o g r a f i c a
3464,Mobiliario,Mobiliario,SILLA APILABLE EN TELA COLOR NEGRO,silla apilable tela negro,bien,mueble,s i l l a,a p i l a b l e,t e l a
3465,Equipo,Equipo,MOSE DE COMPUTADORA.,mose computadora,electronico,telecomunicaciones,m o s e,c o m p u t a d o r a,
3466,Equipo,Equipo,REGRESADOR DE CINTAS VHS,regresador cintas vhs,NO CLASIFICADO,NO CLASIFICADO,r e g r e s a d o r,c i n t a s,v h s
3467,Equipo,Equipo,MATRAZ ELEMEYER DE CAPACIDAD DE 250ML,matraz elemeyer capacidad ml,NO CLASIFICADO,NO CLASIFICADO,m a t r a z,e l e m e y e r,c a p a c i d a d
3468,Mobiliario,Mobiliario,SILLÓN DE MADERA CON ASIENTO Y RESPALDO EN PLIANA COLOR VERDE,sillón madera asiento respaldo pliana verde,bien,NO CLASIFICADO,s i l l ó n,m a d e r a,a s i e n t o
3469,Mobiliario,Mobiliario,MESA DE TUBULAR Y MADERA(AGLOMERADO) DE 60 X 90 CM,mesa tubular madera aglomerado,bien,mueble,m e s a,t u b u l a r,m a d e r a
3470,Mobiliario,Mobiliario,5 INDICADORES CADA UNO CON 100 PIEZAS,indicadores cada piezas,NO CLASIFICADO,NO CLASIFICADO,i n d i c a d o r e s,c a d a,p i e z a s
3471,Mobiliario,Mobiliario,SILLA SECRETARIAL ANATOMICA TAPIZADA EN TELA NEGRA,silla secretarial anatomica tapizada tela negra,bien,mueble,s i l l a,s e c r e t a r i a l,a n a t o m i c a
3472,Equipo,Equipo,TV MITSUI  MODELO MTV2009S NUMERO DE SERIE B30200011731,tv mitsui mtv,electronico,NO CLASIFICADO,t v,m i t s u i,m t v
3473,Equipo,Equipo,C.P.U GABINETE COLOR NEGRO,gabinete negro,NO CLASIFICADO,NO CLASIFICADO,g a b i n e t e,n e g r o,
3474,Equipo,Equipo,IMPRESORA A COLOR DE TINTA LASERJET,impresora tinta laserjet,electronico,telecomunicaciones,i m p r e s o r a,t i n t a,l a s e r j e t
3475,Mobiliario,Mobiliario,JUEGO DE PESAS,juego pesas,NO CLASIFICADO,NO CLASIFICADO,j u e g o,p e s a s,
3476,Mobiliario,Mobiliario,ESCALERA DE TIJERA DE ALUMINIO DE 2MTS DE ALTO,escalera tijera aluminio alto,NO CLASIFICADO,NO CLASIFICADO,e s c a l e r a,t i j e r a,a l u m i n i o
3477,Mobiliario,Mobiliario,BANCOS CHICOS DE MADERA DE 48 CM DE ALTO,bancos chicos madera alto,bien,NO CLASIFICADO,b a n c o s,c h i c o s,m a d e r a
3478,Mobiliario,Mobiliario,MICRÓFONO MAXTONE MODELO UDM-120,micrófono maxtone udm,NO CLASIFICADO,NO CLASIFICADO,m i c r ó f o n o,m a x t o n e,u d m
3479,Equipo,Equipo,DUPLICADORA COPIADORA,duplicadora copiadora,electronico,NO CLASIFICADO,d u p l i c a d o r a,c o p i a d o r a,
3480,Mobiliario,Mobiliario,RELOJ CHECADOR,reloj checador,NO CLASIFICADO,NO CLASIFICADO,r e l o j,c h e c a d o r,
3481,Equipo,Equipo,"ENMICADORA PEQUENA DE 15"" DE ANCHO",enmicadora pequena ancho,electronico,NO CLASIFICADO,e n m i c a d o r a,p e q u e n a,a n c h o
3482,Mobiliario,Mobiliario,CREDENSA DE MADERA Y METAL DE 180X51CM,credensa madera metal,bien,telecomunicaciones,c r e d e n s a,m a d e r a,m e t a l
3483,Mobiliario,Mobiliario,ARCHIVERO DE MADERA DE 4 GAVETAS MOD. SORRENTO EN CHAPA DE ENCINO AMERICANO LAQUEADO,archivero madera gavetas sorrento chapa encino americano laqueado,bien,mueble,a r c h i v e r o,m a d e r a,g a v e t a s
3484,Mobiliario,Mobiliario,ESCRITORIO DE MADERA DE 75X150CM CON DOS CAJONES,escritorio madera cajones,bien,mueble,e s c r i t o r i o,m a d e r a,c a j o n e s
3485,Mobiliario,Mobiliario,VERNIER DE PLASTICO,vernier plastico,NO CLASIFICADO,NO CLASIFICADO,v e r n i e r,p l a s t i c o,
3486,Equipo,Equipo,REGULADORES DE CORRIENTE VOLTAJE,reguladores corriente voltaje,electronico,telecomunicaciones,r e g u l a d o r e s,c o r r i e n t e,v o l t a j e
3487,Mobiliario,Mobiliario,"MESA ESCRITORIO CON ESTRUCTURA DE METAL Y MADERA COLOR CAFE, PARA EL MAESTRO EN AULA.",mesa escritorio estructura metal madera cafe maestro aula,bien,mueble,m e s a,e s c r i t o r i o,e s t r u c t u r a
3488,Equipo,Equipo,DIFERENTES Y EN DESUSO,diferentes desuso,NO CLASIFICADO,NO CLASIFICADO,d i f e r e n t e s,d e s u s o,
3489,Equipo,Equipo,PROYECTOR DE TRANSPARENCIAS CON CARRUSEL (EN DESUSO),proyector transparencias carrusel desuso,electronico,telecomunicaciones,p r o y e c t o r,t r a n s p a r e n c i a s,c a r r u s e l
3490,Mobiliario,Mobiliario,ARCHIVERO DE MADERA CON LLAVE DE TRES CAJONES COLOR CAFÉ DE 65X62 CMS Y 1.19 MTS. DE ALTURA,archivero madera llave tres cajones café altura,bien,mueble,a r c h i v e r o,m a d e r a,l l a v e
3491,Equipo,Equipo,GUILLOTINA45X45,guillotina,NO CLASIFICADO,NO CLASIFICADO,g u i l l o t i n a,,
3492,Equipo,Equipo,"C.P.U. O UNIDAD DE MEMORIA 256MB, 80GB, CDRW W",unidad memoria mb gb cdrw,transporte,terrestre,u n i d a d,m e m o r i a,m b
3493,Mobiliario,Mobiliario,BALANZA DIGITAL,balanza digital,electronico,trabajo,b a l a n z a,d i g i t a l,
3494,Equipo,Equipo,REGULADORES DE CORRIENTE VOLTAJE DESCOMPUESTOS (EN DESUSO),reguladores corriente voltaje descompuestos desuso,electronico,telecomunicaciones,r e g u l a d o r e s,c o r r i e n t e,v o l t a j e
3495,Mobiliario,Mobiliario,EQUIPO DE OPTICA MARCA APSA INCOMPLETOS,equipo optica apsa incompletos,electronico,NO CLASIFICADO,e q u i p o,o p t i c a,a p s a
3496,Mobiliario,Mobiliario,"COLOR BLANCO, MARCO DE ALUMINIO,1.20X2.40 MTS, MARCA PHANTOM LINE",blanco marco aluminio phantom line,arte,arte,b l a n c o,m a r c o,a l u m i n i o
3497,Mobiliario,Mobiliario,"2 PUERTAS, 3 ENTREPAÑOS",puertas entrepaños,mueble,mueble,p u e r t a s,e n t r e p a ñ o s,
3498,Mobiliario,Mobiliario,MESA PARA COMPUTADORA COLOR BLANCO CON MEDIDAS DE 114 DE LARGO X 69 DE ANCHO X 65 DE ALTO.,mesa computadora blanco medidas largo ancho alto,bien,mueble,m e s a,c o m p u t a d o r a,b l a n c o
3499,Equipo,Equipo,COLOR ROJO/BEIGE,rojo beige,NO CLASIFICADO,NO CLASIFICADO,r o j o,b e i g e,
3500,Mobiliario,Mobiliario,"COLOR BEIGE, METALICA, PLEGABLE, A Y C VINYL, MARCA MECO, MODELO 32534-83M",beige metalica plegable vinyl meco,bien,NO CLASIFICADO,b e i g e,m e t a l i c a,p l e g a b l e
3501,Equipo,Equipo,MULTICONTACTO CON 6 ENTRADAS COLOR BLANCO,multicontacto entradas blanco,NO CLASIFICADO,NO CLASIFICADO,m u l t i c o n t a c t o,e n t r a d a s,b l a n c o
3502,Mobiliario,Mobiliario,COLOR GRIS/BEIGE,gris beige,NO CLASIFICADO,NO CLASIFICADO,g r i s,b e i g e,
3503,Mobiliario,Mobiliario,SILLA COLOR NARANJA.,silla naranja,bien,mueble,s i l l a,n a r a n j a,
3504,Mobiliario,Mobiliario,"COLOR CAOBA, CHICA, 2 PUERTAS",caoba chica puertas,mueble,mueble,c a o b a,c h i c a,p u e r t a s
3505,Mobiliario,Mobiliario,"CONJUNTO LINEA PUNTA DE BALA EJECUTIVO QUE CONSTA DE: ESCRITORIO DE 1.80 X 80 CON CONECTOR, CREDENZA",conjunto linea punta bala ejecutivo consta escritorio conector credenza,bien,mueble,c o n j u n t o,l i n e a,p u n t a
3506,Equipo,Equipo,"SOPORTE PARA TELEVISION COLOR NEGRO, INCLUYE SOPORTE UNIVERSAL PARA VIDEO Y DVD.",soporte television negro incluye soporte universal video dvd,electronico,dispositivos,s o p o r t e,t e l e v i s i o n,n e g r o
3507,Equipo,Equipo,"COLOR BLANCO, JARRA DE VIDRIO",blanco jarra vidrio,NO CLASIFICADO,NO CLASIFICADO,b l a n c o,j a r r a,v i d r i o
3508,Equipo,Equipo,"COLOR BEIGE, INYECCION DE TINTA",beige inyeccion tinta,NO CLASIFICADO,NO CLASIFICADO,b e i g e,i n y e c c i o n,t i n t a
3509,Equipo,Equipo,"ESTE GABINETE CONTIENE 1 TARJETA CONTROLADORA, 1 UNIDAD DE CD ROM MARCA LG,6 CD WRITER 52X32X52 MARC",gabinete contiene tarjeta controladora unidad cd rom lg cd writer marc,transporte,terrestre,g a b i n e t e,c o n t i e n e,t a r j e t a
3510,Mobiliario,Mobiliario,SILLA DE MAESTRO CON REFUERZO DELANTERO.,silla maestro refuerzo delantero,bien,mueble,s i l l a,m a e s t r o,r e f u e r z o
3511,Equipo,Equipo,BALANZA ELECTRICA CON CAPACIDAD DE 600 X .1 GRS.,balanza electrica capacidad grs,electronico,trabajo,b a l a n z a,e l e c t r i c a,c a p a c i d a d
3512,Equipo,Equipo,POTENCIOMETRO.,potenciometro,NO CLASIFICADO,NO CLASIFICADO,p o t e n c i o m e t r o,,
3513,Mobiliario,Mobiliario,COLOR BLANCO CON AZUL,blanco azul,NO CLASIFICADO,NO CLASIFICADO,b l a n c o,a z u l,
3514,Mobiliario,Mobiliario,BANCO TUBULAR CON ASIENTO DE PLASTICO. (LABORATORIOS),banco tubular asiento plastico laboratorios,bien,NO CLASIFICADO,b a n c o,t u b u l a r,a s i e n t o
3515,Equipo,Equipo,"2 CPU DIGITAL VENTUS, UNA HP VECTRA FUERA DE SERVICIO (S/N MX04145720)",cpu digital ventus hp vectra servicio mx,electronico,telecomunicaciones,c p u,d i g i t a l,v e n t u s
3516,Equipo,Equipo,COLCHON INFLABLE INSTA-BED,colchon inflable insta bed,NO CLASIFICADO,NO CLASIFICADO,c o l c h o n,i n f l a b l e,i n s t a
3517,Equipo,Equipo,MUEBLE DE MADERA PARA GUARDAR LISTAS DE ASISTENCIA,mueble madera guardar listas asistencia,bien,NO CLASIFICADO,m u e b l e,m a d e r a,g u a r d a r
3518,Equipo,Equipo,MAQUINA DE ESCRIBIR MECANICA OLIMPYA,maquina escribir mecanica olimpya,herramientas,trabajo,m a q u i n a,e s c r i b i r,m e c a n i c a
3519,Mobiliario,Mobiliario,PUPITRE DE PPOLIPROPILENO CON CANASTILLA Y PALETA FIJA,pupitre ppolipropileno canastilla paleta fija,NO CLASIFICADO,NO CLASIFICADO,p u p i t r e,p p o l i p r o p i l e n o,c a n a s t i l l a
3520,Equipo,Equipo,COMPUTADORA TIPO LAP TOP CLOR CAFE CON NEGRO,computadora tipo top clor cafe negro,electronico,telecomunicaciones,c o m p u t a d o r a,t i p o,t o p
3521,Mobiliario,Mobiliario,MESA DE MAESTROS EN ESTRUCTURA TUBULAR DE 1 1/4 CON CUBIERTA EN MELAMINA,mesa maestros estructura tubular cubierta melamina,bien,mueble,m e s a,m a e s t r o s,e s t r u c t u r a
3522,Equipo,Equipo,OPEN OFICE 1.0,open ofice,NO CLASIFICADO,NO CLASIFICADO,o p e n,o f i c e,
3523,Equipo,Equipo,"CPU CON PROCESADOR AMD SEMPRON 2400, CON 256 MB DE RAM, 40 GB DE DISCO DURO,CD-ROM Y FLOPPY, CON GAB",cpu procesador amd sempron mb ram gb disco duro cd rom floppy gab,electronico,telecomunicaciones,c p u,p r o c e s a d o r,a m d
3524,Equipo,Equipo,MOUSE OPTICO COLOR GRIS (UBICADO EN AULA DE COMPUTO),mouse optico gris ubicado aula computo,electronico,telecomunicaciones,m o u s e,o p t i c o,g r i s
3525,Equipo,Equipo,PINTARRON PARA PLUMONES,pintarron plumones,bien,mueble,p i n t a r r o n,p l u m o n e s,
3526,Equipo,Equipo,TELEFONO ALAMBRICO COLOR BLANCO (UBICADO EN ADMINISTRACION),telefono alambrico blanco ubicado administracion,electronico,telecomunicaciones,t e l e f o n o,a l a m b r i c o,b l a n c o
3527,Equipo,Equipo,MESA PARA COMPUTADORA COLOR NEGRO CON MELAMINA COLOR CAFE,mesa computadora negro melamina cafe,bien,mueble,m e s a,c o m p u t a d o r a,n e g r o
3528,Equipo,Equipo,HIDROLABADORA LIMPIADOR DE ALTA PRESION,hidrolabadora limpiador presion,NO CLASIFICADO,NO CLASIFICADO,h i d r o l a b a d o r a,l i m p i a d o r,p r e s i o n
3529,Mobiliario,Mobiliario,MESA DE TRABAJO EN MADERA Y METAL DE 120X60CM,mesa trabajo madera metal,bien,mueble,m e s a,t r a b a j o,m a d e r a
3530,Equipo,Equipo,ESCRITORIO SECRETARIAL DE MADERA CON MELAMINA 1.60 X 70 CON LATERAL DE 1.10 X 40 CON 2 CAJONES,escritorio secretarial madera melamina lateral cajones,bien,mueble,e s c r i t o r i o,s e c r e t a r i a l,m a d e r a
3531,Equipo,Equipo,PROYECTOR DE DATOS LCD (CAÑON CONTROL ESCOLAR),proyector datos lcd cañon control escolar,electronico,telecomunicaciones,p r o y e c t o r,d a t o s,l c d
3532,Mobiliario,Mobiliario,ROTAFOLIO DIDACTICO,rotafolio didactico,NO CLASIFICADO,NO CLASIFICADO,r o t a f o l i o,d i d a c t i c o,
3533,Equipo,Equipo,"PANTALLA CON TRIPIE, SUPERFICIE EN BLANCO MATE DE 2.44 MTS. X 2.44 MTS.",pantalla tripie superficie blanco mate,electronico,telecomunicaciones,p a n t a l l a,t r i p i e,s u p e r f i c i e
3534,Equipo,Equipo,IMPRESORA HEWLETT PACKARD 1200 CON IMPRECION EN COLOR NEGRO. (OFICIALIA MAYOR),impresora hewlett packard imprecion negro oficialia mayor,electronico,telecomunicaciones,i m p r e s o r a,h e w l e t t,p a c k a r d
3535,Equipo,Equipo,"SUBESTACION ELECTRICA, INSTALADA EN UN POSTE DE CONCRETO CON UN TRANSFORMADOR DE 75KVA 23 KV/220-127",subestacion electrica instalada poste concreto transformador kv,bien,NO CLASIFICADO,s u b e s t a c i o n,e l e c t r i c a,i n s t a l a d a
3536,Equipo,Equipo,PROYECTOR PARA TRABAJO DE PROYECCION DE IMAGENES DE MICROSCOPIA,proyector trabajo proyeccion imagenes microscopia,electronico,telecomunicaciones,p r o y e c t o r,t r a b a j o,p r o y e c c i o n
3537,Equipo,Equipo,MAQUINA DE COLOR NEGRO,maquina negro,herramientas,trabajo,m a q u i n a,n e g r o,
3538,Equipo,Equipo,OBSERVACION:COMPUTADORA COMPRADA POR PATRIMONIO (SEMS) CPU SONY PIV 2.88H /256RAM /80GB HDD /CD RW,observacion computadora comprada patrimonio sems cpu sony piv ram gb hdd cd rw,electronico,telecomunicaciones,o b s e r v a c i o n,c o m p u t a d o r a,c o m p r a d a
3539,Equipo,Equipo,"MONITOR LCD DE 15""  COLOR NEGRO",monitor lcd negro,electronico,telecomunicaciones,m o n i t o r,l c d,n e g r o
3540,Mobiliario,Mobiliario,SILLA DE PLASTICO PARA OFICINA,silla plastico oficina,bien,mueble,s i l l a,p l a s t i c o,o f i c i n a
3541,Equipo,Equipo,TECLADO DE COLOR BLANCO CON AZUL,teclado blanco azul,electronico,telecomunicaciones,t e c l a d o,b l a n c o,a z u l
3542,Equipo,Equipo,PROYECTOR 3 M,proyector,electronico,telecomunicaciones,p r o y e c t o r,,
3543,Equipo,Equipo,DETECTORA DE BILLETES FALSOS (BIBLIOTECA),detectora billetes falsos biblioteca,NO CLASIFICADO,NO CLASIFICADO,d e t e c t o r a,b i l l e t e s,f a l s o s
3544,Equipo,Equipo,REGUALDOR DE VOLTAJE PARA UNA COMPUTADORA DE ESCRITORIO (BIBLIOTECA),regualdor voltaje computadora escritorio biblioteca,bien,mueble,r e g u a l d o r,v o l t a j e,c o m p u t a d o r a
3545,Equipo,Equipo,GUITARRA CLASICA DE MADERA (CEDRO),guitarra clasica madera cedro,bien,NO CLASIFICADO,g u i t a r r a,c l a s i c a,m a d e r a
3546,Equipo,Equipo,"C.P.U. PENTIUM IV A 3.2 GHZ, DISCO DURO DE 80 GB, 512 MB DE RAM, UNIDAD COMBO DVD/CD WRITER, WIN XP",pentium iv ghz disco duro gb mb ram unidad combo dvd cd writer win xp,transporte,terrestre,p e n t i u m,i v,g h z
3547,Equipo,Equipo,VIDEO CAMARA S-VHS,video camara vhs,electronico,mueble,v i d e o,c a m a r a,v h s
3548,Equipo,Equipo,TECLADO PARA COMPUTADORA DE COLOR BLANCO,teclado computadora blanco,electronico,telecomunicaciones,t e c l a d o,c o m p u t a d o r a,b l a n c o
3549,Equipo,Equipo,MOUSE PARA COMPUTADORA DE ESCRITORIO. (CENTRO DE COMPUTO),mouse computadora escritorio centro computo,bien,mueble,m o u s e,c o m p u t a d o r a,e s c r i t o r i o
3550,Equipo,Equipo,"MONITOR PLANO DE CRISTAL LIQUIDO DE 15"" (COLEGIO DEPARTAMENTAL)",monitor plano cristal liquido colegio departamental,bien,inmueble,m o n i t o r,p l a n o,c r i s t a l
3551,Equipo,Equipo,"GATO PATIN, SE LOCALIZAN EN LOS VEHICULOS OFICIALES",gato patin localizan vehiculos oficiales,transporte,terrestre,g a t o,p a t i n,l o c a l i z a n
3552,Equipo,Equipo,CPU COMPAQ EVO D220 PIV 2.8/40/CRW/256MB,cpu compaq evo piv crw mb,electronico,telecomunicaciones,c p u,c o m p a q,e v o
3553,Mobiliario,Mobiliario,SILLON PARA SALA RECEPCIÓN DE 3 PLAZAS TAPIZADA EN COLOR PIEL MOD. LISBOA,sillon sala recepción plazas tapizada piel lisboa,bien,mueble,s i l l o n,s a l a,r e c e p c i ó n
3554,Mobiliario,Mobiliario,MEZAS TRAPEZOIDES,mezas trapezoides,NO CLASIFICADO,NO CLASIFICADO,m e z a s,t r a p e z o i d e s,
3555,Equipo,Equipo,REGULADOR DE VOLTAJE EN COLOR CREMITA (CENTRO DE COMPUTO),regulador voltaje cremita centro computo,electronico,telecomunicaciones,r e g u l a d o r,v o l t a j e,c r e m i t a
3556,Equipo,Equipo,MESA DE LAVADO,mesa lavado,bien,mueble,m e s a,l a v a d o,
3557,Mobiliario,Mobiliario,MESA DE MADERA  PARA COMPUTADORA 1.20 X .60 X .75 MTS DE ALTURA. (COLEGIO DEPARTAMENTAL),mesa madera computadora altura colegio departamental,bien,inmueble,m e s a,m a d e r a,c o m p u t a d o r a
3558,Equipo,Equipo,SWITCH DUAL DE 16 PUERTOS,switch dual puertos,electronico,telecomunicaciones,s w i t c h,d u a l,p u e r t o s
